nodeId;realId;label;embedding
15852;4170;0;[0.9349939823150635,-0.4713093340396881,0.27348122000694275,-0.1561964452266693,0.6200751662254333,-0.5336993336677551,-0.2621749937534332,0.20439767837524414,0.19700680673122406,0.49667301774024963]
15853;4171;0;[0.652980387210846,-0.32223013043403625,0.6590008735656738,0.49697113037109375,0.2909662127494812,-1.3455733060836792,-0.3542378544807434,0.3392062783241272,0.02102772891521454,0.35067376494407654]
15854;4172;0;[0.9204100370407104,-0.5832127332687378,0.9757647514343262,0.19934429228305817,0.26957380771636963,-1.2466228008270264,-0.009680974297225475,-0.1528838872909546,0.2710528075695038,-0.17568694055080414]
15855;4173;0;[1.2328521013259888,-0.4366832673549652,-0.377562016248703,0.31897738575935364,0.5059683918952942,0.334567129611969,-0.969444751739502,0.7247552871704102,-0.760891318321228,0.17066247761249542]
15856;4174;0;[0.093761146068573,-1.1330472230911255,0.5430766344070435,0.27365642786026,0.8352840542793274,-1.4138535261154175,-0.09517917037010193,0.2661653161048889,-0.021023226901888847,-0.5365556478500366]
15857;4175;0;[0.8989322185516357,0.9201473593711853,0.9320808053016663,-0.7740943431854248,0.9401196241378784,-0.1617758572101593,0.30264899134635925,0.6652812957763672,-0.502213716506958,0.7107000350952148]
15858;4176;0;[0.9578633904457092,-1.2129738330841064,0.743801474571228,-0.11562088131904602,0.31465354561805725,-0.2654556632041931,0.07379472255706787,0.34922921657562256,0.4429747760295868,0.06393317133188248]
15859;4177;0;[0.8156352639198303,-0.8406758904457092,0.2040138691663742,-0.07440131902694702,0.9368097186088562,-0.679775595664978,-0.6380402445793152,-0.29223501682281494,0.019578414037823677,0.3549176752567291]
15860;4178;0;[0.4286026358604431,-1.0698821544647217,0.40648970007896423,-0.3600579798221588,0.7350491881370544,-0.8848360180854797,0.7863807082176208,-0.9854893684387207,-0.1225985512137413,0.3284856975078583]
15861;4179;0;[-0.5338094830513,0.3857702910900116,-0.856783926486969,-0.6156112551689148,0.23530901968479156,-0.6810776591300964,0.49884897470474243,-0.9820595383644104,-0.8570697903633118,-0.5485671162605286]
15862;4180;0;[-0.8792101740837097,0.7116063237190247,0.9943450689315796,-0.48412656784057617,0.1311701089143753,0.8497536778450012,-0.5470311641693115,0.5329996943473816,0.2679605782032013,0.6023176908493042]
15863;4181;0;[1.5202745199203491,-0.8753517866134644,0.24534712731838226,0.19086378812789917,1.1242481470108032,-0.7686756253242493,0.09978888183832169,-0.12819547951221466,0.7818901538848877,0.012726004235446453]
15864;4182;1;[-0.1434924304485321,0.35230308771133423,0.19187591969966888,0.18076789379119873,-0.5830723643302917,-0.609077513217926,-0.023450633510947227,-0.10685234516859055,0.3038713037967682,0.4739789068698883]
15865;4183;0;[1.0543454885482788,-0.26995256543159485,0.3975827693939209,0.9085893630981445,1.4235011339187622,-1.1113373041152954,-0.11950184404850006,0.05521261692047119,-0.1212029755115509,0.6515418887138367]
15866;4184;0;[1.426716685295105,-0.6894948482513428,0.006818366702646017,0.07208850234746933,1.1471648216247559,-0.8611873984336853,-0.15706779062747955,-0.059530094265937805,0.6839190125465393,0.07947757840156555]
15867;4185;0;[1.905014991760254,-0.5322579145431519,0.08220987766981125,0.538918137550354,0.6278203725814819,-1.0254400968551636,-0.14572210609912872,-0.06258277595043182,0.4108053147792816,0.6654120683670044]
15868;4186;0;[1.2534269094467163,-0.7372650504112244,0.6577262878417969,0.23564842343330383,1.3963868618011475,-1.177581548690796,-0.2657940685749054,-0.2426224648952484,0.8171525597572327,0.1566426306962967]
15869;4187;0;[0.9141224026679993,-1.1053860187530518,0.3650275766849518,-0.30906760692596436,0.740273654460907,-0.3647284209728241,0.1474456638097763,0.25139710307121277,0.3684789836406708,0.8638514876365662]
15870;4188;0;[0.9639438986778259,-0.5571171641349792,1.5231328010559082,0.6854979395866394,0.6434569954872131,-1.4188079833984375,-0.15202586352825165,-0.1372477412223816,-0.41450023651123047,-0.2578704059123993]
15871;4189;0;[1.8953235149383545,-0.7522708773612976,0.28252267837524414,0.14287716150283813,0.24153336882591248,-0.5402215719223022,-0.523983895778656,0.23473645746707916,0.5658751726150513,0.3518708050251007]
15872;4190;0;[0.3818225860595703,0.06308639794588089,1.1173419952392578,-1.2240880727767944,0.7717233300209045,-0.6211715340614319,0.7201168537139893,0.9215206503868103,-0.9095568060874939,-0.015023333951830864]
15873;4191;0;[0.8484042286872864,-0.8851163983345032,0.8684053421020508,0.5105212330818176,0.591434121131897,-0.6387812495231628,-0.10485691577196121,0.0076213194988667965,0.06954853981733322,0.5635632872581482]
15874;4192;0;[1.0567708015441895,-0.9283747673034668,0.505302906036377,0.027713479474186897,1.1054717302322388,0.13815143704414368,-0.580181896686554,0.19158606231212616,-0.42125409841537476,-0.2261592447757721]
15875;4195;0;[0.10415029525756836,-1.2289143800735474,1.5157699584960938,0.34476765990257263,0.5502105355262756,-2.2164359092712402,-0.2692446708679199,-0.35862642526626587,-0.42951637506484985,0.05057049170136452]
15876;4196;0;[1.9940603971481323,-0.7119216918945312,-0.7827189564704895,-0.29680636525154114,1.45967698097229,-0.2546406388282776,-0.33292150497436523,0.14903049170970917,0.6846110820770264,0.9810879230499268]
15877;4197;0;[1.6647926568984985,-0.47609612345695496,0.5777192115783691,-0.54498291015625,0.07784339040517807,-0.9530627727508545,-0.731076180934906,-0.1757633090019226,0.8665575981140137,0.030903756618499756]
15878;4198;0;[1.3677207231521606,-0.9788894653320312,-0.3772318959236145,-0.26694104075431824,1.1694285869598389,-0.5660898089408875,-0.11599805951118469,-0.2204200178384781,0.6555457711219788,0.23294611275196075]
15879;4199;0;[1.3320717811584473,-0.9722684025764465,0.47715848684310913,0.46154746413230896,0.7968396544456482,-1.0367661714553833,0.20072343945503235,-0.252081960439682,0.5243421792984009,-0.13364261388778687]
15880;4200;0;[1.0000391006469727,-1.1069469451904297,0.5256616473197937,0.009729500859975815,0.6682619452476501,-0.6205017566680908,0.15769140422344208,-0.19023920595645905,0.3208366632461548,0.3210289776325226]
15881;4201;0;[0.5414186120033264,-0.6551953554153442,0.8878989815711975,0.09353621304035187,-0.01342768408358097,-1.637657880783081,-0.6117920875549316,-0.3233460485935211,-0.1346586048603058,0.02357408218085766]
15882;4202;0;[1.3519549369812012,0.21194949746131897,-0.30551955103874207,0.09633141756057739,1.1184358596801758,-1.039192795753479,-0.29964399337768555,0.10558867454528809,0.1255888044834137,0.27209338545799255]
15883;4203;0;[1.1667211055755615,-1.3034228086471558,0.9880078434944153,-0.10325630009174347,0.2784740626811981,-0.2465825229883194,-0.5130178332328796,-0.3400668203830719,-0.03430057317018509,-0.3935149610042572]
15884;4204;0;[0.4300195574760437,-0.7506507635116577,1.1477550268173218,0.0004518264904618263,-0.21208100020885468,-2.0375444889068604,-0.4347817301750183,-0.3230481743812561,-0.6917062997817993,-0.23368953168392181]
15885;4205;0;[0.8380984663963318,-1.625231146812439,0.14509181678295135,-0.30777302384376526,0.8189666271209717,-1.5898767709732056,-0.686357319355011,0.8534072637557983,-0.3480966091156006,-1.088305115699768]
15886;4206;0;[1.1316677331924438,-0.783539354801178,0.2765653431415558,-0.16604706645011902,1.164400339126587,-0.3145667016506195,-0.08340142667293549,0.04629622399806976,0.3312652111053467,0.1024889424443245]
15887;4207;0;[0.5507619380950928,-0.844480037689209,-0.019567107781767845,-0.2706705927848816,-0.5959603786468506,-1.5740758180618286,-0.7304392457008362,0.5144391655921936,-0.5946448445320129,-0.612204372882843]
15888;4208;0;[0.6459544897079468,-1.1605876684188843,-0.23256903886795044,-0.6025441884994507,0.10780374705791473,-0.8604933619499207,-0.8230064511299133,0.8539795875549316,0.17225876450538635,0.7568380832672119]
15889;4209;0;[1.7881207466125488,-0.796181857585907,0.13025130331516266,-0.2672519385814667,0.4484686851501465,-0.8340069651603699,-0.6181744933128357,-0.21625147759914398,0.7441914677619934,0.2216184288263321]
15890;4210;0;[1.1554967164993286,-0.3134951591491699,0.4028458297252655,0.322077214717865,0.7249239087104797,-1.0140671730041504,-0.13802483677864075,0.3797132074832916,0.39705485105514526,-0.1086658239364624]
15891;4211;0;[-0.13543701171875,-0.6793347597122192,-0.054412517696619034,0.1462516039609909,-0.693410336971283,0.5740467309951782,0.9120573401451111,0.4829729497432709,-0.18925265967845917,0.9309398531913757]
15892;4212;0;[1.3069862127304077,-0.7216268181800842,0.3073387145996094,0.06681346893310547,1.1166409254074097,-1.3515828847885132,-0.36334455013275146,-0.05451942980289459,0.7540307641029358,-0.037378858774900436]
15893;4213;0;[1.2066526412963867,-1.1023528575897217,-0.025592109188437462,-0.4689924716949463,0.466225802898407,-0.8300321102142334,-1.0188663005828857,-0.24599246680736542,0.6873490214347839,0.416858047246933]
15894;4214;0;[1.6669703722000122,-0.520986020565033,0.1502135694026947,-0.41841787099838257,0.5496016144752502,-0.3347717523574829,-0.25427863001823425,0.022794978693127632,0.32914426922798157,0.006843980401754379]
15895;4215;0;[0.5481845140457153,-0.43674349784851074,0.9180948734283447,0.2551215589046478,1.5906912088394165,-0.6140187382698059,-0.00770216342061758,1.0450938940048218,-0.017587920650839806,0.42397668957710266]
15896;4216;0;[0.30684375762939453,0.4995403587818146,-0.21332409977912903,0.11310252547264099,0.7170076966285706,-0.49211227893829346,-0.020337870344519615,-0.6664112210273743,0.26678574085235596,-0.16459165513515472]
15897;4217;0;[1.5041803121566772,-0.34964969754219055,0.5878170132637024,0.38255777955055237,0.3057028651237488,-1.301073431968689,0.02080649510025978,0.5543164014816284,0.8006162047386169,0.3067055642604828]
15898;4218;0;[1.0111064910888672,-0.7311122417449951,0.17902985215187073,0.1036776676774025,0.15346220135688782,-0.914727509021759,0.07364354282617569,0.031974297016859055,0.167800635099411,0.15060511231422424]
15899;4219;0;[1.1535769701004028,-0.5472676753997803,0.42869922518730164,0.12589719891548157,0.5455945730209351,-0.7531296610832214,0.583112359046936,0.4005186855792999,0.5238816142082214,0.0446077324450016]
15900;4220;0;[0.8046876192092896,-0.5910121202468872,0.838172435760498,0.7018790245056152,1.4657795429229736,-0.7643218636512756,0.10736367106437683,0.290292888879776,0.07246266305446625,-0.3471427857875824]
15901;4221;0;[-0.6296420097351074,-0.5765939950942993,0.8739752769470215,0.6856836080551147,-0.3651577830314636,0.6709800362586975,0.139074444770813,0.8039568066596985,-0.6090924739837646,0.04979388788342476]
15902;4222;0;[0.41161835193634033,-1.3006101846694946,0.9795573353767395,-1.089114785194397,0.40400081872940063,-0.906346321105957,0.5753996968269348,-0.682317852973938,-0.13228489458560944,-0.023377621546387672]
15903;4224;0;[0.3325452208518982,-0.33587849140167236,-0.9688613414764404,0.18365739285945892,-0.4874628484249115,-0.6388145685195923,0.36756327748298645,-0.23753297328948975,0.5840578675270081,-0.5623718500137329]
15904;4225;0;[0.9968482851982117,-1.1219216585159302,0.5588678121566772,-0.23863250017166138,0.05393292009830475,-0.7002013325691223,-0.6812012791633606,-0.0790192261338234,0.1928045153617859,0.48176831007003784]
15905;4226;0;[0.9528459310531616,-1.0611695051193237,0.7781530618667603,-0.3457023799419403,0.10946020483970642,-0.5752923488616943,0.015297223813831806,-0.11285822838544846,0.05680691450834274,0.48808759450912476]
15906;4227;0;[1.5101579427719116,-0.36089667677879333,0.3417121469974518,0.7151739001274109,1.0988450050354004,-1.4473140239715576,-0.08635928481817245,0.928617537021637,0.8460890650749207,0.5804644227027893]
15907;4228;0;[1.3256257772445679,-0.8298617005348206,0.6836596131324768,0.08225860446691513,0.26617223024368286,-0.6733484864234924,-0.28633975982666016,0.03937302529811859,0.4600265324115753,0.37185755372047424]
15908;4229;0;[2.2699220180511475,-0.5382748246192932,0.05826733261346817,0.5764040350914001,0.32031992077827454,-1.7580175399780273,0.4768538177013397,0.9643329381942749,0.11374586075544357,-0.38986340165138245]
15909;4230;0;[2.3355367183685303,-0.613822340965271,0.5117852687835693,0.7233481407165527,0.6811987161636353,-1.8462576866149902,0.7093087434768677,0.5360968112945557,0.19488246738910675,-0.80116868019104]
15910;4231;0;[1.4709659814834595,-0.6847356557846069,0.3505364954471588,-0.04230514168739319,0.4666674733161926,-0.7049098014831543,-0.10854486376047134,-0.1244874969124794,0.5999938249588013,0.2086920142173767]
15911;4232;0;[0.05118444561958313,-1.3086810111999512,0.6693615913391113,-0.19873720407485962,0.2628456652164459,-0.7318495512008667,-0.36437928676605225,1.6697665452957153,-0.49807000160217285,-0.18110156059265137]
15912;4233;0;[2.1707444190979004,-0.572935938835144,0.514796257019043,0.41985586285591125,0.3418194651603699,-1.2051079273223877,0.10856986790895462,0.2671889364719391,0.5541056990623474,1.0734457969665527]
15913;4234;0;[1.6168098449707031,-1.1201668977737427,0.499627023935318,0.6894869804382324,0.4338623881340027,-0.7453007102012634,0.1347503513097763,0.2678855359554291,0.31651610136032104,0.709438681602478]
15914;4235;0;[1.2747937440872192,-0.7727917432785034,0.2381613850593567,-0.18128706514835358,0.6556126475334167,-0.8726738095283508,-0.006076708436012268,0.002804446965456009,0.7124191522598267,0.31648504734039307]
15915;4236;0;[1.4146063327789307,-0.5218789577484131,0.9326843619346619,0.26992613077163696,0.6695337891578674,-1.5155096054077148,-0.3241822123527527,0.34572476148605347,0.8560808897018433,-0.05313655734062195]
15916;4237;0;[1.4607317447662354,-0.5963571667671204,0.5572989583015442,0.2790752947330475,0.3068954348564148,-0.9506340622901917,-0.7516278624534607,0.5204706788063049,0.48142579197883606,0.2667922377586365]
15917;4238;0;[1.5066989660263062,-0.4715670049190521,1.1435925960540771,-0.8261886835098267,0.4019850194454193,-0.8128383755683899,0.1484554558992386,0.07704858481884003,0.9309473633766174,-0.9157779216766357]
15918;4239;0;[1.3696904182434082,-1.0712718963623047,0.315722793340683,0.39137327671051025,-0.03058072365820408,-0.7431367635726929,-0.0332726389169693,0.5949388742446899,0.04055964946746826,0.23404888808727264]
15919;4240;0;[0.8477509021759033,-0.6383237242698669,0.8300097584724426,-0.5709645748138428,0.17218390107154846,-0.6747167110443115,0.16491518914699554,-0.17984822392463684,-0.009858274832367897,0.6724699139595032]
15920;4241;0;[0.4572734236717224,0.3946796953678131,0.7052714824676514,-0.5543821454048157,-0.7154701948165894,-0.5730783343315125,0.08446648716926575,-0.16654792428016663,-0.46053120493888855,0.7413745522499084]
15921;4242;0;[0.23174512386322021,-0.9536191821098328,0.6080001592636108,-0.7736533284187317,-0.9950144290924072,-0.5537911057472229,0.3778407573699951,-0.21480470895767212,-0.21494299173355103,-0.9473571181297302]
15922;4243;0;[1.3962726593017578,-1.0377706289291382,0.7625683546066284,-0.6193953156471252,0.5070235729217529,0.19669966399669647,0.9499287605285645,0.3655872642993927,-0.33745288848876953,0.04467260092496872]
15923;4244;0;[1.4498893022537231,-0.8979310989379883,0.19698354601860046,0.36845457553863525,0.2997153103351593,-0.6571102142333984,0.17330941557884216,-0.1589001566171646,0.1513885259628296,1.1232047080993652]
15924;4245;0;[0.6191674470901489,-1.1526362895965576,0.47646984457969666,-0.12935054302215576,-0.043458227068185806,-0.5490062236785889,0.1020255982875824,-0.030928999185562134,-0.11485188454389572,0.588304340839386]
15925;4246;0;[0.571784257888794,-0.830190896987915,-0.5477785468101501,-0.06713946163654327,1.1385821104049683,-1.0502127408981323,-0.132790207862854,0.11412454396486282,-0.20063696801662445,-0.4102696180343628]
15926;4247;0;[0.8204049468040466,-0.8907274603843689,-0.3069683313369751,-0.6998491287231445,-0.14659854769706726,-0.7421466708183289,-0.0929374098777771,0.24321918189525604,-0.19371655583381653,0.7949568629264832]
15927;4248;0;[1.0778393745422363,-0.9113705158233643,0.3032369911670685,-0.3475753962993622,0.3808429539203644,-0.31046637892723083,0.20758725702762604,-0.05155785754323006,0.12947452068328857,0.12034009397029877]
15928;4249;0;[1.6697496175765991,-1.0922850370407104,-0.15886540710926056,-0.49105599522590637,0.08954107761383057,-0.4445365071296692,-0.8204432129859924,0.24542401731014252,0.2716405987739563,0.7602300047874451]
15929;4250;0;[1.0682060718536377,-0.519259512424469,0.7750683426856995,-0.14874419569969177,0.009028518572449684,-0.23080675303936005,-0.41954490542411804,0.8408095240592957,-0.016985714435577393,0.376558780670166]
15930;4251;0;[1.8174940347671509,-0.7209387421607971,0.17259006202220917,0.42943379282951355,-0.049142833799123764,-1.2056798934936523,-0.6663135290145874,0.26283779740333557,0.22471092641353607,0.720170259475708]
15931;4252;0;[1.160733699798584,-0.40989062190055847,0.7690538167953491,0.4949243664741516,0.34914839267730713,-1.904242753982544,-0.22794748842716217,0.04334690794348717,0.46122971177101135,0.28568610548973083]
15932;4253;0;[1.5657832622528076,-0.43038949370384216,-0.21965450048446655,-1.2536903619766235,1.0778886079788208,-0.4861105978488922,-0.6929829120635986,-0.25249356031417847,0.5851960182189941,0.7222198843955994]
15933;4254;0;[2.210740327835083,-0.5687683820724487,0.21098408102989197,0.048991501331329346,-0.09197217971086502,-0.4616633355617523,-0.563529372215271,0.2751702666282654,0.35721540451049805,0.40863221883773804]
15934;4255;0;[1.1157677173614502,-0.4743242859840393,1.1073625087738037,-0.01010457519441843,0.17367829382419586,-1.1563615798950195,-0.16321177780628204,0.1738758385181427,0.4691675007343292,0.8093251585960388]
15935;4256;0;[1.0601160526275635,-0.1979225128889084,0.6499356627464294,-0.014583042822778225,0.9646123647689819,-1.2067975997924805,0.07709123939275742,-0.09292395412921906,0.3712279200553894,0.6403647661209106]
15936;4257;0;[0.710815966129303,-0.8066037893295288,1.1505202054977417,-0.6162674427032471,0.6224002838134766,-1.0422892570495605,-0.13151687383651733,-0.29072874784469604,0.03882076218724251,-0.9269672632217407]
15937;4258;0;[2.2467241287231445,-0.2683585584163666,0.036284781992435455,0.4989727735519409,0.7915989756584167,-0.6299446225166321,-0.47831475734710693,0.2945044934749603,0.564098060131073,0.7815550565719604]
15938;4259;0;[1.209740161895752,-0.4136148989200592,0.40778830647468567,0.44955626130104065,0.5272290110588074,-0.8039828538894653,-0.14111870527267456,-0.22203296422958374,-0.051965173333883286,0.9845244884490967]
15939;4261;0;[0.45184868574142456,-0.7628394961357117,1.146594762802124,0.12304960191249847,0.6230354309082031,-1.1306335926055908,-0.26430246233940125,-0.4859132468700409,-0.4496859610080719,-0.3461402952671051]
15940;4262;0;[1.644945502281189,-0.8570374250411987,0.9022645354270935,-0.19518589973449707,0.5850885510444641,-0.6559240221977234,-0.49177485704421997,-0.14407065510749817,0.7586455345153809,-0.2274073362350464]
15941;4263;0;[1.0374951362609863,-0.3508155047893524,0.9691174030303955,0.11614524573087692,0.08549997955560684,-0.937764585018158,-0.4877156615257263,0.611596941947937,0.004962077364325523,0.2946210503578186]
15942;4264;0;[0.8995757699012756,-0.23036155104637146,0.6626152992248535,0.26527610421180725,0.9016215801239014,-0.49094176292419434,-0.12568917870521545,0.2881512939929962,-0.11857886612415314,0.08406203240156174]
15943;4265;0;[0.6203610301017761,-0.5877918004989624,1.343764305114746,0.6073299050331116,0.45226114988327026,-1.7097746133804321,-0.442348837852478,-0.5067126154899597,-0.44739070534706116,-0.04377336800098419]
15944;4266;0;[0.5823970437049866,-0.9651133418083191,1.3577953577041626,0.3292790949344635,0.7234668731689453,-1.2091151475906372,-0.28124719858169556,-0.5693911910057068,-0.0030851000919938087,-0.001960945315659046]
15945;4267;0;[1.5378479957580566,-0.6949381828308105,0.8447561264038086,0.07681326568126678,0.5037887692451477,-0.7428125739097595,-0.5401754975318909,0.08859504759311676,0.7349448800086975,0.20645737648010254]
15946;4268;0;[1.557268500328064,-0.35413673520088196,0.6190875768661499,0.47596707940101624,0.42970404028892517,-0.7353750467300415,0.16914796829223633,-0.012556607834994793,-0.0058219400234520435,-0.09822485595941544]
15947;4269;0;[1.3023393154144287,-1.195292592048645,1.1264894008636475,-0.7171558737754822,0.6824604868888855,-1.0074844360351562,0.23434631526470184,-0.4506280720233917,1.07444429397583,-0.597212553024292]
15948;4270;0;[1.1809086799621582,-0.9074282050132751,0.428057461977005,0.4440496861934662,0.8986033201217651,-1.0037587881088257,-0.4778764247894287,-0.2827223539352417,0.4006727635860443,0.13229572772979736]
15949;4271;0;[1.0519390106201172,-0.8800953030586243,0.3716844320297241,-0.04469122365117073,0.1903124749660492,-0.7753883600234985,-0.7260517477989197,0.5049803256988525,0.6555182933807373,0.627651035785675]
15950;4273;0;[1.2062718868255615,-0.6312587857246399,0.6844909191131592,-0.15471632778644562,0.7739251852035522,-1.137722373008728,-0.20779594779014587,-0.41499659419059753,0.6118304133415222,0.19848811626434326]
15951;4274;0;[1.65031099319458,-0.5705201625823975,0.8188320398330688,0.23484651744365692,-0.21840739250183105,-0.9825510382652283,-0.42580538988113403,0.21453486382961273,0.14680640399456024,0.19415219128131866]
15952;4275;1;[-0.1251806914806366,0.5026078820228577,0.09345494955778122,-0.16979144513607025,-0.08150641620159149,0.9799357652664185,0.06145139038562775,-0.3576359152793884,-0.4746752679347992,-0.5830649733543396]
15953;4276;0;[1.7518502473831177,-0.6546666622161865,0.46719446778297424,0.2954655587673187,0.6683686971664429,-1.0614123344421387,-0.39393654465675354,-0.27242130041122437,0.5786515474319458,0.03110603615641594]
15954;4277;0;[1.769836187362671,-0.48517969250679016,0.34960126876831055,0.7066688537597656,0.33080819249153137,-1.8400168418884277,-0.30465075373649597,-0.3278255760669708,0.37137123942375183,0.7390031814575195]
15955;4278;0;[1.3677563667297363,-0.7096898555755615,0.6233626008033752,0.12794166803359985,0.03426990285515785,-1.5608079433441162,-0.5067886710166931,0.2614339292049408,0.6420649290084839,1.1267948150634766]
15956;4279;0;[1.297019362449646,-0.8528276681900024,0.4212895631790161,0.21387594938278198,-0.0762973353266716,-1.3827167749404907,-0.43179449439048767,0.20335304737091064,0.4079340696334839,1.0922799110412598]
15957;4280;0;[0.5525187253952026,-1.6085878610610962,0.572248101234436,-0.2671090066432953,-0.40357649326324463,-1.2452501058578491,0.5213430523872375,-0.24491196870803833,-0.29740726947784424,-0.09804683178663254]
15958;4281;0;[1.7908591032028198,-0.27988195419311523,0.639702558517456,-0.1938084065914154,0.1834532469511032,-0.42575603723526,-0.7558887004852295,0.6663824319839478,0.49514707922935486,0.022988993674516678]
15959;4282;0;[0.8064534068107605,-0.5812940001487732,0.2733950614929199,-0.6392224431037903,0.6064780354499817,-0.2934950888156891,-0.4902515113353729,0.24949412047863007,-0.1751842349767685,0.8610230684280396]
15960;4283;0;[1.3127610683441162,-0.1623159795999527,0.7433155179023743,-0.3119998872280121,0.7291656732559204,-0.8723347187042236,-0.8435022830963135,0.640638530254364,0.7518314123153687,0.22191916406154633]
15961;4284;0;[1.5204187631607056,-0.4948362112045288,0.11400653421878815,0.28644028306007385,0.6313556432723999,-0.8801348805427551,-0.684907853603363,0.08553313463926315,0.1822180598974228,0.9797337055206299]
15962;4285;0;[0.26998087763786316,-0.8363167643547058,1.6863216161727905,0.7028698325157166,0.7671247124671936,-1.880655288696289,-1.0506553649902344,-0.1943063735961914,-0.9639207720756531,-0.41016021370887756]
15963;4286;0;[0.7803723216056824,0.14062146842479706,-0.7210031151771545,0.8519473075866699,-0.007349444553256035,0.31564590334892273,-0.16831740736961365,-0.026763638481497765,0.5543381571769714,-0.5203673243522644]
15964;4287;0;[1.4253411293029785,-0.16828598082065582,0.691034197807312,-0.8385960459709167,0.7560380101203918,-1.0807890892028809,-1.0234686136245728,0.18976160883903503,0.987684965133667,0.15458068251609802]
15965;4288;0;[-0.9210370182991028,0.9205398559570312,-0.44961482286453247,0.4760128855705261,-0.9431663155555725,0.6612311601638794,-0.9244850873947144,0.5170859098434448,-0.4031527638435364,-0.704741895198822]
15966;4289;0;[0.8177737593650818,0.9607203602790833,-0.14756809175014496,0.1378837376832962,0.4436931312084198,0.5634809732437134,-0.18490001559257507,0.885225772857666,-0.2969967722892761,-0.11868255585432053]
15967;4290;0;[1.681487798690796,-0.822962760925293,0.2750108540058136,0.044280488044023514,0.6027747392654419,-0.22201181948184967,-0.4515618681907654,0.3967732787132263,0.5192358493804932,0.5841102600097656]
15968;4291;0;[1.2371890544891357,-0.8319907188415527,0.17414091527462006,-0.45809534192085266,0.4078565239906311,-0.6189648509025574,-0.7038038969039917,0.3019096851348877,0.5270187258720398,-0.007256484590470791]
15969;4292;0;[0.24979738891124725,-1.0897490978240967,-0.007438811473548412,-0.09119944274425507,0.8550478219985962,-1.0301923751831055,-0.893302857875824,-0.1585492193698883,-0.3406253457069397,0.5649784207344055]
15970;4293;0;[1.960080623626709,-0.3258974850177765,0.009062492288649082,0.6331421732902527,0.8778879642486572,-0.6125299334526062,-0.4585627317428589,0.6004816293716431,0.4438246190547943,0.521526038646698]
15971;4294;0;[0.22638508677482605,-0.8690360188484192,0.8042228817939758,-0.3211730420589447,1.031237006187439,-0.010495537891983986,0.605126678943634,0.6520419120788574,-0.9321034550666809,-0.5788160562515259]
15972;4295;0;[1.608624815940857,-0.4850831925868988,0.4815796911716461,-0.1685020625591278,0.29602715373039246,-0.38887205719947815,-0.6338546872138977,-0.3857015371322632,0.09558287262916565,0.9550760984420776]
15973;4296;0;[0.7543164491653442,-0.32132774591445923,1.2318865060806274,0.49644404649734497,0.9677905440330505,-0.6887603402137756,0.20742277801036835,-0.1433912068605423,0.15193384885787964,0.4957452416419983]
15974;4297;0;[1.0488619804382324,-0.7598180174827576,1.0806832313537598,-0.5419068336486816,0.7337238192558289,-0.32395198941230774,0.2200377732515335,-0.4569615125656128,0.24554786086082458,-0.2608792185783386]
15975;4298;0;[0.6809840202331543,0.5722301006317139,-0.538287878036499,0.3572719097137451,0.10011928528547287,0.77288818359375,-0.7538386583328247,0.9420297145843506,-0.6891701221466064,0.5469266176223755]
15976;4299;0;[0.22244353592395782,-0.4441428780555725,1.2794111967086792,0.43623653054237366,0.9708690047264099,-1.6678411960601807,-0.5389750003814697,-0.2395647168159485,-0.8329768776893616,-0.27164366841316223]
15977;4300;0;[1.1766899824142456,-1.3168408870697021,-0.00502424594014883,-0.03492202237248421,0.45754486322402954,-0.6182913184165955,-0.3620806336402893,0.3956928551197052,0.6384381055831909,0.3014288544654846]
15978;4301;0;[0.4036654531955719,-0.9660554528236389,1.1516222953796387,0.40958094596862793,0.0952313169836998,-1.5622209310531616,-0.6126026511192322,0.07261963933706284,-0.49476030468940735,-0.5819584727287292]
15979;4302;0;[0.9653223752975464,-0.8532208204269409,0.6922432780265808,-0.11731497943401337,0.5869932770729065,-0.5167431831359863,0.2918674349784851,0.4901338219642639,0.4829706847667694,-0.08123703300952911]
15980;4303;0;[0.629614531993866,-1.164605736732483,0.6224709749221802,0.28582826256752014,0.9377196431159973,-1.533867359161377,-0.777973473072052,-0.4695017337799072,0.4471413195133209,0.2749972343444824]
15981;4304;0;[1.08176851272583,-1.3739943504333496,0.3148183822631836,-0.3490152359008789,0.30331504344940186,-0.40130195021629333,-0.674917995929718,-0.04928680509328842,-0.024491723626852036,-0.08388293534517288]
15982;4305;0;[1.3928111791610718,-0.49897629022598267,0.8154330849647522,0.07759970426559448,0.2506394684314728,-0.7422789931297302,-0.6573762893676758,-0.5268537998199463,-0.19720058143138885,0.2066938281059265]
15983;4306;0;[0.48801636695861816,-0.34183263778686523,0.7817997932434082,-0.006477607414126396,0.869182288646698,-0.9778439998626709,-0.13328765332698822,-0.7321986556053162,-0.39199402928352356,-0.10212086886167526]
15984;4307;0;[1.4226564168930054,-0.4398878216743469,0.439107745885849,-0.26807016134262085,0.4203053414821625,-1.0237070322036743,-0.8813864588737488,0.13715389370918274,0.7649205923080444,-0.20191670954227448]
15985;4308;0;[0.8239372372627258,-1.959185242652893,1.6772392988204956,-1.4716004133224487,0.29774749279022217,-2.0614066123962402,1.2606391906738281,-0.6567742824554443,-0.16443075239658356,-0.9272404909133911]
